ID,Homepage _Duration,Aboutus_Duration,Contactus,BounceRates,ExitRates,PageValues,SpecialDay,TrafficType,Weekend,Nov,A,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,New_Visitor,Other,Returning_Visitor
950,0,0,24,0.002777778,0.027083333,0,0,13,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
951,0,0,16,0.029166667,0.045833333,0,0,13,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
952,89.5,0,3,0,0.033333333,0,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
953,50.875,0,32,0.016129032,0.041935484,0,0,6,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
954,312.8,4,155,0.025906525,0.039077841,0,0,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
955,0,0,10,0.044444444,0.066666667,0,0.6,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
956,0,0,1,0.2,0.2,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
957,16.2,8.1,17,0.010526316,0.052631579,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
958,0,0,8,0,0.075,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
959,220,88,77,0,0.015,7.668639535,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
960,0,0,11,0.018181818,0.036363636,0,0,10,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
961,0,38.2,39,0.01,0.02,0,0,4,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
962,118,0,2,0,0.025,0,0,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
963,317.9142857,216.5666667,35,0,0.01,40.78047078,0,5,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
964,35.3,0,3,0.033333333,0.061111111,0,0,3,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
965,16,0,7,0,0.00952381,0,0,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
966,0,0,7,0,0.057142857,0,0.8,4,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
967,33.5,0,108,0.005504587,0.029663609,0,0,3,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
968,398.5727115,132,24,0.00859375,0.028987132,0,0,3,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
969,0,0,56,0.007407407,0.03345679,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
970,131.4,0,4,0,0.025,0,0,5,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
971,0,0,3,0.066666667,0.133333333,0,0,3,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
972,70.6,0,30,0,0.02,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
973,72.425,72,33,0,0.015888889,4.230212245,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
974,0,0,44,0.004545455,0.023295455,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
975,0,0,80,0.035,0.06514881,0,0.8,6,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
976,166.2,371,23,0.004444444,0.008888889,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
977,105.4666667,0,44,0,0.004166667,37.92414395,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
978,0,0,17,0,0.005098039,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
979,0,23.75,193,0.004931973,0.021157516,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
980,32.5,0,12,0,0.005128205,0,0.4,5,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
981,200.5833333,86,65,0.040096618,0.059661836,1.680318841,0.8,1,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
982,202.4254386,1767.666667,338,0.007520348,0.018855633,1.114150182,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
983,236.4083333,118,313,0.002509267,0.013416263,6.976504629,1,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
984,0,0,12,0.005555556,0.025,0,0,1,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
985,0,0,11,0,0.024242424,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
986,0,0,12,0.05,0.075,0,0.6,13,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
987,0,0,5,0.08,0.093333333,0,0.4,13,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
988,102.8,0,25,0,0.001666667,61.30486592,0,5,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
989,0,0,12,0.02,0.046666667,11.193,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
990,0,0,42,0,0.004365079,21.26632526,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
991,0,0,4,0,0.025,0,0,4,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
992,109.2,0,31,0.005882353,0.007058824,0,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
993,38,0,14,0,0.013333333,35.0928,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
994,0,0,3,0.1,0.125,0,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
995,67.66666667,17,7,0,0.022222222,0,0,4,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
996,7,12,5,0,0.0375,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
997,111.5,0,26,0,0.018518519,0,0.6,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
998,0,0,26,0.023076923,0.037179487,0,0,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
999,31,16,36,0,0.01351025,0,0.8,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1000,0,13,27,0.05,0.085714286,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1001,446.9333333,597.5833333,62,0.007452575,0.033986814,79.48403933,0,10,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1002,236.0795455,5,107,0.010601564,0.019627539,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1003,12.83333333,77,31,0,0.012941176,10.32166068,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1004,0,0,1,0.2,0.2,0,0,2,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1005,-1,-1,1,0.2,0.2,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1006,146,0,14,0,0.0125,0,0,2,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1007,0,0,7,0.028571429,0.085714286,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1008,0,0,1,0.2,0.2,0,0,1,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1009,82,0,9,0.01,0.041666667,0,0,8,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1010,723.5,410.5,5,0,0.015384615,0,0,2,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1011,0,0,5,0,0.02,0,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1012,474,0,19,0.001242236,0.019397993,0,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1013,0,0,112,0,0.008744589,5.468093499,0,3,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1014,0,0,48,0.038478261,0.064782609,0,0,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1015,90.41666667,0,5,0,0.02,0,0,8,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1016,324,40.5,12,0,0.002380952,0,0,10,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1017,5,0,7,0,0.028571429,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1018,48.66666667,0,66,0.006036217,0.034560698,12.02904527,0,6,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1019,0,0,2,0,0.1,0,0,3,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1020,0,19,65,0,0.011780384,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1021,0,0,4,0,0.05,0,0,1,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1022,0,0,10,0,0.013333333,0,0,1,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1023,0,0,6,0,0.01,0,0,8,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1024,104.1136364,95,95,0,0.01068254,16.78420229,0,6,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1025,310.0666667,49.4,71,0.003013699,0.009218133,48.30461627,0,20,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1026,301.1369048,886.5,78,0.014132104,0.030390424,7.296889074,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1027,0,0,10,0,0.02,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1028,15.75,0,337,0.002472799,0.013233522,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1029,0,0,8,0.041666667,0.066666667,0,0,13,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1030,0,0,25,0,0.008695652,0,0,8,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1031,0,0,26,0.030769231,0.044230769,0,0,1,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1032,0,0,16,0.0125,0.022395833,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1033,60,61,23,0,0.007111111,33.14784917,0,10,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1034,143,0,17,0.033333333,0.051234568,0,0,1,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1035,0,0,7,0,0.028571429,0,0,8,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1036,0,0,17,0.023529412,0.052941176,0,0.8,11,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1037,40,0,19,0.008333333,0.030555556,12.18,0.6,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1038,0,0,46,0.010869565,0.027681159,0,0.6,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1039,0,0,6,0,0.033333333,63.55337685,0,4,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1040,0,0,17,0.062745098,0.092156863,18.87145759,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1041,0,0,2,0.2,0.2,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1042,0,0,1,0.2,0.2,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043,50.5,0,3,0,0.05,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1044,64,0,10,0.016666667,0.030555556,0,0,10,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1045,183,48,34,0.005405405,0.021621622,0,0,4,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1046,0,0,2,0,0.1,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1047,0,0,2,0.1,0.2,0,0,1,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1048,-1,-1,1,0.2,0.2,0,0,2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1049,0,0,18,0.011111111,0.044444444,0,0,2,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1050,0,0,17,0.004166667,0.020625,0,0.2,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1051,73.5,376.3333333,42,0.019934641,0.031113658,0,0,1,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1052,0,0,4,0,0.05,0,0,1,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1053,0,0,2,0,0.1,0,0,3,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1054,0,242.8,73,0.005405405,0.019527027,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1055,0,0,34,0.02020202,0.042323232,5.694121212,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1056,0,0,1,0.2,0.2,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1057,104,0,34,0.005555556,0.026111111,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1058,153.275,394,25,0.013333333,0.030151515,22.3392,0,4,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1059,175,10,25,0.007692308,0.037435897,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1060,0,0,2,0,0.1,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1061,333,166,12,0.031111111,0.064444444,0,0,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1062,199.125,0,9,0,0.008333333,0,0,11,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1063,73,0,12,0.018181818,0.027272727,68.88769355,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1064,0,0,37,0,0.002777778,39.97777778,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1065,17,0,62,0.00952381,0.04031746,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1066,0,135,32,0.029946524,0.03546327,4.027998418,0,2,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1067,8,90.2,13,0.0125,0.019886364,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1068,0,0,4,0,0.05,0,0.4,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1069,7.5,0,63,0.008064516,0.019546851,0,0.4,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1070,31.2,0,17,0,0.011764706,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1071,0,0,5,0,0.04,0,0,4,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1072,0,0,3,0,0.033333333,0,0,3,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1073,0,0,2,0.2,0.2,0,0,6,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1074,219,0,12,0.022222222,0.058571429,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1075,76.6,0,16,0,0.021568627,0,0,1,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1076,0,0,20,0.02,0.036666667,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1077,109,0,31,0,0.005208333,0,0,10,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1078,0,0,62,0.04781874,0.061364567,0,0,13,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1079,0,148.5,72,0.002702703,0.017905405,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1080,69,18,10,0.005128205,0.039010989,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1081,0,0,33,0,0.034375,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1082,34,0,3,0,0.04,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1083,0,0,6,0.025,0.0875,0,0,10,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1084,0,0,2,0,0.033333333,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1085,117.5,0,17,0,0.019047619,0,0,13,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1086,0,0,12,0,0.020833333,0,0,20,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1087,0,0,11,0.036363636,0.077272727,0,0,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1088,0,0,1,0.2,0.2,0,0,1,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1089,299.0833333,0,14,0.010526316,0.033684211,0,0,11,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1090,52.75,0,69,0.002857143,0.012225275,8.086657063,0,7,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1091,0,0,3,0,0.066666667,0,0,3,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1092,83.6,0,18,0,0.00952381,16.36245374,0,4,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1093,0,0,18,0.05,0.066666667,1.718218835,0,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1094,44,0,10,0,0.016666667,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1095,63.5,100.25,62,0,0.004594595,0,0,3,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1096,54,0,6,0,0.02,0,0,8,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1097,0,0,38,0.005263158,0.034210526,0,0.6,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1098,74.4,0,42,0.004761905,0.004761905,44.73610411,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1099,0,0,1,0.2,0.2,0,0.6,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1100,0,0,5,0,0.04,0,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1101,0,0,8,0,0.025,0,0,10,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1102,0,0,7,0,0.028571429,0,0,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1103,0,66,27,0,0.014367816,0,0,2,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1104,224.8,0,30,0.00625,0.0140625,25.11150884,0,4,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1105,270,228.5,13,0,0.021428571,42.22150549,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1106,77.6,0,39,0.038157895,0.073976608,0.775318113,0,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1107,57.425,55,11,0.004166667,0.053125,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1108,0,0,15,0,0.033333333,0,0.8,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1109,84.5,0,346,0.001709402,0.006473478,5.177106841,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1110,0,0,46,0,0.01884058,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1111,67.75,0,11,0.016666667,0.043148148,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1112,0,0,14,0,0.085714286,0,1,6,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1113,0,0,47,0.022222222,0.04037037,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1114,0,18,1,0.066666667,0.133333333,0,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1115,222.75,15.75,61,0.015196078,0.02894958,0,0,3,TRUE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1116,0,0,48,0,0.004609929,5.157803677,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1117,0,0,5,0.04,0.06,0,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1118,0,0,1,0.2,0.2,0,0,1,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1119,64.5,0,14,0,0.030625,0,0,2,TRUE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1120,0,0,4,0,0.05,0,0,10,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1121,0,0,4,0,0.0125,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1122,0,0,2,0,0.1,0,0,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1123,40.8,12,5,0.028571429,0.042857143,0,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1124,1764,0,3,0,0.033333333,0,0,5,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1125,0,0,5,0.16,0.18,0,0.4,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1126,0,33,25,0.019230769,0.012937063,0,0,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1127,0,445,38,0.000854701,0.016544567,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1128,123.5,0,27,0.005,0.012,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1129,129,0,16,0.003703704,0.031481481,0,0,6,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1130,0,0,24,0,0.001449275,0,0.8,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1131,73,740,50,0,0.019230769,22.03276923,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1132,0,0,37,0.016190476,0.051333333,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1133,236.5,1373.75,141,0.009684685,0.020551802,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1134,35.125,0,31,0,0.01,0,0,3,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1135,94.6,0,16,0,0.019327731,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1136,586.6480186,263.6666667,41,0.014875647,0.03167916,3.485352521,0,6,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1137,0,0,8,0,0.033333333,0,0,1,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1138,87,0,38,0.013157895,0.028508772,7.153421053,0,4,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
